SalesOrderNumber,OrderDate,CustomerName,EmailAddress,Item,Quantity,UnitPrice,TaxAmount,ProductMetadata
SO1191,2024-10-22,Mrs. Charlotte Brooks,ecastro@example.org,Widget A,5,16.83,1.35,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1192,2025-02-28,Darrell Morgan,vbell@example.net,Widget B,10,79.83,6.39,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1193,2025-03-29,Jessica Callahan,,Widget C,0,56.28,4.5,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1194,2024-12-14,Edward Thomas,mcfarlandruben@example.org,Widget B,20,88.67,7.09,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1195,2025-01-30,Tamara Brown,julian26@example.com,Widget B,2,72.08,5.77,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1196,2024-10-10,Kimberly Gonzalez,figueroarichard@example.net,Gadget X,1,22.86,1.83,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1197,2025-03-07,Virginia Huang PhD,scottrachael@example.org,Gadget X,2,58.26,4.66,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1198,2025-05-13,Ana Hampton MD,cheryl56@example.net,Gadget Y,10,19.35,1.55,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1199,2025-01-20,Michael Drake,jameswilliams@example.com,Gadget X,10,61.65,4.93,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1200,2025-03-14,Paul Martinez,lawrencebowman@example.org,Widget A,20,31.93,2.55,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1201,2025-01-25,Jennifer Garcia,justingould@example.org,Gadget Y,1,80.15,6.41,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1202,2024-12-29,Lawrence Matthews,loricarrillo@example.com,Gadget X,0,49.15,3.93,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1203,2024-12-23,Brendan Whitney,markrivera@example.org,Widget A,10,19.15,1.53,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1204,2024-07-18,Gerald Lee,christy75@example.com,Widget A,10,89.48,7.16,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1205,2024-09-11,Pedro Townsend,ericgarcia@example.com,Widget B,3,76.26,6.1,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1206,2024-08-07,Kimberly Dalton,robinsonharold@example.org,Gadget X,10,32.72,2.62,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1207,2024-12-02,Tyler Jones,,Widget C,2,44.22,3.54,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1208,2024-11-25,Cheryl Ortega,frankjackson@example.org,Gadget Y,2,69.11,5.53,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1209,2025-01-02,Jeffrey Martin,rachelroberts@example.com,Widget A,0,48.8,3.9,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1210,2024-10-21,Gina Cox,rodriguezmarisa@example.com,Widget C,20,98.14,7.85,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1211,2025-01-22,Megan Shepherd,russell76@example.net,Widget B,10,90.39,7.23,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1212,2025-03-24,Mr. Kenneth Solomon IV,shaun00@example.org,Widget C,3,98.25,7.86,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1213,2025-01-06,Lee Hunter,lesliemcintyre@example.net,Gadget X,2,41.97,3.36,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1214,2024-05-22,Christopher Lester,benjamin15@example.net,Widget C,20,94.83,7.59,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1215,2024-09-13,Alicia Sloan,,Gadget X,10,98.28,7.86,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1216,2024-12-31,Taylor Silva,susan48@example.net,Gadget X,,27.94,2.24,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1217,2025-02-25,John Martinez,ricardo92@example.net,Gadget Y,5,94.21,7.54,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1218,2025-04-22,Jeffery Graham,bushdebra@example.org,Widget B,5,70.26,5.62,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1219,2025-05-07,Anita Jones,smithmichael@example.org,Widget B,20,14.59,1.17,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1220,2024-06-20,Lori Bryan,,Gadget X,,93.54,7.48,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1221,2024-08-01,Corey Chavez,nicholasellis@example.org,Widget A,0,41.15,3.29,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1222,2024-06-29,Holly Taylor,briancooper@example.org,Gadget Y,,43.67,3.49,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1223,2025-04-11,Beverly Wood,stacywhite@example.org,Gadget Y,0,67.6,5.41,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1224,2024-08-28,Luis Rowe,seth07@example.com,Widget B,3,10.72,0.86,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1225,2024-05-18,Matthew Myers,troyfarrell@example.net,Gadget X,5,27.28,2.18,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1226,2024-07-18,Brittany Miller,smalone@example.net,Widget B,1,89.6,7.17,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1227,2025-05-06,Antonio Moss,jmyers@example.org,Widget B,2,23.9,1.91,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1228,2024-12-25,Kimberly Armstrong,elliottmatthew@example.org,Widget C,3,73.97,5.92,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1229,2024-07-23,Theresa Padilla,jenniferclark@example.net,Widget A,0,65.79,5.26,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1230,2025-04-27,Victoria Shannon,palmerjustin@example.com,Widget B,2,35.48,2.84,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1231,2024-11-10,Richard Williams,potterbarbara@example.com,Gadget Y,20,57.2,4.58,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1232,2024-06-06,Barbara Thomas,wallerbrittany@example.org,Gadget Y,20,40.59,3.25,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1233,2024-07-26,Mary Rasmussen,eduke@example.org,Widget A,3,16.3,1.3,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1234,2025-01-14,Ralph Hood,oscar04@example.org,Widget C,10,20.6,1.65,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1235,2025-03-10,Joshua Mendez,,Gadget Y,3,24.52,1.96,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1236,2025-02-01,Justin Mejia MD,kathryndaniels@example.com,Widget C,1,94.3,7.54,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1237,2024-08-11,Andrea Harris,perezashley@example.org,Gadget Y,0,62.31,4.98,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1238,2024-10-02,Joseph Hernandez,mcdanieldavid@example.com,Gadget X,20,99.63,7.97,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1239,2024-05-24,Susan Hall,nlopez@example.org,Widget A,0,32.63,2.61,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1240,2025-02-24,David Phillips DVM,whitneyevans@example.com,Widget C,0,67.54,5.4,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1241,2025-02-24,David Williams,ewilson@example.com,Gadget Y,2,85.6,6.85,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1242,2025-02-01,Kevin Berry,tanya83@example.net,Gadget Y,0,57.16,4.57,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1243,2025-01-11,Sarah Oliver,mandy37@example.com,Widget B,10,70.11,5.61,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1244,2025-02-14,Samantha Blair,heidi82@example.com,Widget B,10,88.3,7.06,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1245,2024-12-10,Mary Rasmussen,gwilkerson@example.net,Widget C,5,24.49,1.96,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1246,2025-04-06,Haley Bryant MD,cholden@example.org,Widget C,2,76.15,6.09,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1247,2024-07-16,Alexandria Hall,mejiarobert@example.com,Gadget X,5,22.89,1.83,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1248,2024-06-22,Maria Garcia,villarrealjenna@example.com,Widget B,3,66.35,5.31,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1249,2024-08-16,Sarah Garrison,juliaross@example.net,Widget C,2,46.8,3.74,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1250,2024-12-25,Deborah Reeves,anthonythomas@example.net,Gadget X,2,86.02,6.88,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1251,2024-06-20,Kyle Torres,patriciaedwards@example.org,Widget B,1,23.09,1.85,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1252,2025-03-19,Aaron Coleman,,Widget C,0,81.43,6.51,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1253,2024-06-18,Cynthia Russell,kramsey@example.net,Gadget Y,1,64.93,5.19,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1254,2024-07-06,Melissa Evans,,Widget A,20,65.2,5.22,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1255,2025-05-13,Kyle Jackson,smithjeffrey@example.com,Gadget X,2,22.75,1.82,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1256,2025-01-13,Beth Scott,kedwards@example.net,Widget C,5,51.64,4.13,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1257,2024-08-02,Theresa Padilla,uross@example.org,Widget A,20,50.52,4.04,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1258,2025-03-18,Ralph Hood,pleonard@example.com,Gadget Y,2,24.24,1.94,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1259,2025-01-31,Joshua Pena,woodswendy@example.org,Gadget X,10,86.41,6.91,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1260,2025-05-09,John Woods,nicole81@example.net,Gadget X,3,62.69,5.02,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1261,2025-02-12,Erica Brown,kyle36@example.org,Widget A,,53.91,4.31,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1262,2025-05-10,Joseph Shelton,wthompson@example.com,Gadget X,10,55.97,4.48,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1263,2025-02-19,Megan White,cynthia78@example.com,Widget A,,53.73,4.3,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1264,2024-07-23,James Black,,Widget C,2,83.34,6.67,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1265,2024-06-15,Brian Burton,sean43@example.com,Gadget X,3,54.89,4.39,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1266,2025-04-06,Jacqueline Johnson,alex96@example.org,Gadget X,10,13.57,1.09,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1267,2024-05-30,Albert Drake,arthurwalsh@example.net,Widget B,5,15.5,1.24,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1268,2024-08-04,Bobby Bailey,cynthia57@example.net,Gadget Y,10,73.02,5.84,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1269,2024-06-03,Travis Hebert,morenojacob@example.net,Widget B,2,12.86,1.03,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1270,2024-06-17,Gabrielle Burton,millerbryan@example.net,Gadget Y,5,60.74,4.86,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1271,2024-11-07,Ashley Ellis,xmorris@example.org,Widget B,1,81.29,6.5,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1272,2024-06-07,Eric Malone,mcclurebrian@example.org,Gadget X,1,74.05,5.92,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1273,2025-04-08,Joseph Suarez,fanderson@example.com,Widget B,3,21.02,1.68,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1274,2025-04-08,Daniel Jones,alexandriapeterson@example.net,Gadget X,0,57.71,4.62,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1275,2025-02-18,Brittany Miller,blankenshipgregory@example.org,Gadget Y,10,27.04,2.16,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1276,2024-07-06,Danielle Hoffman,jamesatkins@example.net,Widget A,2,37.38,2.99,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1277,2025-01-24,Edward Nelson,sanchezkristin@example.net,Gadget X,3,58.75,4.7,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1278,2024-06-14,Tracy Walker,anthonyrivera@example.net,Gadget Y,10,95.5,7.64,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1279,2024-12-27,Lisa Williams,vbush@example.net,Widget A,1,22.14,1.77,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1280,2024-05-24,Steven Wong,rodriguezclaudia@example.net,Widget C,0,68.3,5.46,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1281,2024-09-08,Darrell Fuller,jimenezjohn@example.com,Widget A,0,71.61,5.73,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1282,2024-06-08,Brianna Nelson,johnbarnes@example.net,Widget B,5,73.16,5.85,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1283,2024-07-22,Albert Johnson,andrea85@example.org,Widget B,,38.08,3.05,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1284,2024-07-22,Michael Moore,dchapman@example.net,Widget C,0,79.12,6.33,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1285,2025-02-10,Antonio Moss,nelsonhoward@example.net,Widget B,3,91.58,7.33,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1286,2024-08-26,Mary Spence,robertknight@example.org,Widget A,2,99.31,7.94,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1287,2025-02-04,Xavier Boone,nancycox@example.org,Gadget Y,1,99.75,7.98,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1288,2024-08-30,Jamie Bradley,hamiltontracy@example.com,Widget A,2,72.87,5.83,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1289,2024-09-04,Raymond Mason,pscott@example.org,Gadget X,0,96.75,7.74,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1290,2024-08-16,Ann Nixon,johnstonmichael@example.com,Widget A,3,18.49,1.48,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1291,2025-01-12,George Morris,michaelcase@example.net,Widget C,20,65.34,5.23,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1292,2024-11-26,Kimberly Gonzalez,taylor49@example.com,Gadget X,1,33.58,2.69,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1293,2024-11-07,Mark Molina,nancyroach@example.com,Widget A,10,96.73,7.74,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1294,2024-10-06,Matthew Lee,hillvictor@example.net,Gadget Y,10,42.52,3.4,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1295,2025-04-30,Victoria Shannon,houstonnicholas@example.net,Widget A,2,65.24,,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1296,2024-08-20,Todd Johnson,sean57@example.org,Widget A,1,52.61,4.21,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1297,2025-03-16,Diane Diaz,lisa68@example.org,Gadget X,5,83.99,6.72,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1298,2024-11-05,James Johnson,perry84@example.com,Gadget X,0,85.8,6.86,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1299,2024-05-24,Juan Welch,fmedina@example.com,Widget A,0,48.17,3.85,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1300,2024-07-24,Cody Thompson,elizabeth25@example.com,Widget A,,87.59,7.01,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1301,2024-06-08,Amanda Morris,andrewssteven@example.org,Gadget X,10,47.57,3.81,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1302,2025-05-16,Megan Shepherd,ogreen@example.org,Widget C,5,40.05,3.2,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1303,2024-12-14,Jeffrey Perez,ericcortez@example.net,Widget B,1,97.33,7.79,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1304,2024-05-25,Tyler Fisher,andrea33@example.org,Widget B,10,47.77,3.82,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1305,2024-12-14,Elizabeth Simmons,syang@example.org,Widget A,1,86.2,6.9,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1306,2024-10-24,Tanner Cruz,ashley52@example.org,Widget A,1,59.88,4.79,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1307,2024-11-01,Scott Miller,orodriguez@example.com,Widget B,5,19.44,1.56,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1308,2024-09-23,Chad Bird,lydia18@example.net,Widget C,5,39.71,3.18,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1309,2025-04-24,Sara George,,Widget A,10,40.87,3.27,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1310,2024-10-06,Jonathan Tucker,robert39@example.net,Widget B,0,29.23,2.34,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1311,2024-11-02,Sharon Jones,annette74@example.com,Widget A,10,30.16,2.41,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1312,2024-12-09,Suzanne Davis,charleswang@example.com,Gadget X,,32.5,2.6,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1313,2024-09-12,Brendan Whitney,ojones@example.net,Widget C,3,59.62,4.77,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1314,2025-01-26,Stephanie Jones,jacobmyers@example.net,Widget C,10,95.64,7.65,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1315,2024-06-26,Gloria Harris,kaylaalvarado@example.com,Widget A,,59.86,4.79,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1316,2024-11-04,Danielle Charles,leepamela@example.com,Gadget Y,10,89.67,7.17,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1317,2024-09-19,Lucas Fritz,kdaniels@example.com,Widget C,10,56.13,4.49,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1318,2024-12-14,Brittany Cline,qlopez@example.org,Gadget Y,10,70.93,5.67,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1319,2025-01-25,Martin Bryant,victoria55@example.net,Widget C,2,79.19,6.34,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1320,2024-08-08,Michelle Bailey,lanecarly@example.com,Widget C,0,60.87,4.87,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1321,2025-02-22,Jeremy Johnson,rcampbell@example.com,Widget A,1,15.86,1.27,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1322,2024-07-25,Christina Mcdonald,todd01@example.org,Widget B,,23.55,1.88,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1323,2025-02-18,Leslie Winters,davistodd@example.net,Widget A,0,71.93,5.75,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1324,2024-11-09,Michael Hunter,lewisamy@example.com,Widget B,0,21.08,1.69,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1325,2025-02-21,Felicia Lloyd MD,melissa55@example.net,Widget A,1,61.66,4.93,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1326,2024-11-08,Benjamin Robles,pbrown@example.com,Widget B,10,33.49,2.68,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1327,2024-07-23,Kimberly French,,Gadget Y,5,30.51,2.44,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1328,2025-04-09,Reginald Lopez PhD,dmiller@example.org,Gadget X,5,84.31,6.74,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1329,2025-02-18,Carl Bell,warnerleslie@example.com,Widget A,1,73.4,5.87,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1330,2024-06-17,Vincent Hernandez,chernandez@example.com,Widget A,,43.66,3.49,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1331,2024-12-29,Michael Paul,spencerkim@example.com,Widget C,10,41.68,3.33,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1332,2025-02-09,Brittany Miller,garciaelizabeth@example.net,Gadget X,5,86.72,6.94,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1333,2025-04-25,Cody Thompson,,Gadget Y,1,41.33,3.31,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1334,2024-12-27,Mr. James Randall,kbolton@example.org,Widget B,3,96.79,7.74,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1335,2025-02-11,Andrew Baldwin,theresabrown@example.com,Widget C,0,63.78,5.1,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1336,2024-08-20,Daniel Peterson,,Gadget X,,31.85,2.55,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1337,2024-10-06,Barbara Jackson,jonathan29@example.net,Widget C,20,21.49,1.72,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1338,2025-04-23,Rachael Walsh,lindsey07@example.net,Widget A,1,12.01,0.96,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1339,2025-01-24,Brittany Cline,eddiesmith@example.org,Gadget X,20,10.49,0.84,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1340,2024-12-19,Ian Harris,grantanna@example.net,Widget C,0,29.94,2.4,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1341,2025-05-13,Albert Drake,david68@example.net,Gadget Y,5,71.27,5.7,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1342,2024-07-27,Hannah Stevens,,Gadget Y,0,37.58,3.01,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1343,2024-08-01,Tracy Miller,james22@example.com,Widget B,3,54.77,4.38,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1344,2024-10-06,Tyler Fisher,walter42@example.com,Widget B,1,25.33,,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1345,2024-12-15,Willie Williams,cookronald@example.com,Widget B,2,22.79,1.82,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1346,2025-04-25,Beth Scott,mullinstiffany@example.com,Gadget X,10,26.43,2.11,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1347,2024-08-19,Christina Mcdonald,ashleywaters@example.net,Widget B,0,74.82,5.99,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1348,2025-03-11,Melissa Nelson,morenomonique@example.net,Gadget Y,2,49.37,3.95,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1349,2025-01-31,Mark Evans,qbradford@example.com,Gadget X,5,60.92,4.87,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1350,2024-05-21,Heather Oneill,jsmith@example.com,Gadget Y,2,54.29,4.34,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1351,2024-12-12,Gavin Allen,barnettjessica@example.com,Gadget X,1,45.42,3.63,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1352,2025-03-22,Deborah Reeves,kcarter@example.com,Widget C,10,87.14,6.97,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1353,2024-11-14,John Jones,heidistone@example.com,Gadget X,20,29.4,2.35,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1354,2025-04-21,Cindy Allison,joel50@example.org,Widget C,,41.22,3.3,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1355,2024-06-16,Heidi Allen,elizabethmann@example.com,Gadget Y,2,31.76,2.54,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1356,2024-08-08,Sean Weaver,alexis90@example.org,Widget C,10,99.77,7.98,"{""color"": ""blue"", ""warranty"": ""2 years""}"
